i,m,g,N,a,m,e
M,e,a,n
V,a,r
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_017.png,0.24002383363013177,0.16566284546513838
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_018.png,0.22012646245021444,0.1521949655948896
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_019.png,0.20562447940602022,0.15139275557294132
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_020.png,0.21812555649701285,0.15080582759435307
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_021.png,0.22882938758999694,0.15163829436889373
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_022.png,0.22361318550857842,0.15110700379825412
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_023.png,0.20595996333103553,0.15076879314541328
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_024.png,0.20012963986864277,0.14351405873425704
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_025.png,0.20719888724532784,0.1409101261250059
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_026.png,0.2227446612189798,0.1541065244057436
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_027.png,0.22319150438495708,0.1515695595168958
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_028.png,0.23676309024586392,0.15914820955693953
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_029.png,0.2381552901922488,0.16229298885433346
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_030.png,0.21753896077473964,0.15016274347161074
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_031.png,0.2310824824314491,0.1563850496372321
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_032.png,0.22237632601868873,0.14556632909643882
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_033.png,0.20745741900275735,0.13903090995505277
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_034.png,0.22932437073950673,0.15279394186921208
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_035.png,0.2387995402018229,0.16311219949877137
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_036.png,0.20795874502144607,0.13264773849802783
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_037.png,0.23459466672411156,0.15020192553593847
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_038.png,0.244696044921875,0.1567791595268796
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_039.png,0.22593180338541669,0.15356536574864804
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_040.png,0.22883372587316173,0.15309003189675294
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_041.png,0.24096257826861217,0.16200938897227396
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_042.png,0.24552690094592522,0.1605970449427781
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_043.png,0.2428354599896599,0.16560502547293834
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_044.png,0.2506014655618106,0.1690618584983424
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_045.png,0.2524449067957261,0.1683635488528255
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_046.png,0.2383602067535999,0.1579986692473327
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_047.png,0.24685839484719674,0.17306114824193805
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_048.png,0.2276169421626072,0.14715044834847119
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN031/TRAIN031_049.png,0.23328719793581496,0.15555720649681234
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_001.png,0.24735292920879287,0.1793950859515589
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_002.png,0.2489741605870864,0.1823655918586117
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_003.png,0.2207668229645374,0.16120879738437632
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_004.png,0.22806668749042588,0.1671688271826356
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_005.png,0.2501770617915135,0.18600321404467518
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_006.png,0.22668250588809746,0.16774751373769656
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_007.png,0.236148879107307,0.17505498903515815
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_008.png,0.22892536836511942,0.1755514898457759
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_009.png,0.2338725968903186,0.17699584762080275
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_010.png,0.24982709697648586,0.18321482612688317
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_011.png,0.23941022087545957,0.17563256688316306
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_012.png,0.2330744724647671,0.17385167756949824
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_013.png,0.24895100313074447,0.1801566105309971
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_014.png,0.2594721476236979,0.1841417879604946
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_015.png,0.262355639887791,0.17758886860563367
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_016.png,0.2697096581552543,0.17929795266291937
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_017.png,0.22583190319584864,0.15625830068375324
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_018.png,0.2453355676987592,0.16602492356578313
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_019.png,0.2700883753159467,0.17695830836424387
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_020.png,0.29174682018803616,0.1834778417651589
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_021.png,0.2794748642865349,0.17331714388522998
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_022.png,0.258052033069087,0.15930682278178426
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_023.png,0.2624313952876072,0.16569158915720913
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_024.png,0.2708770751953125,0.17253781686635053
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_025.png,0.29215814927045036,0.17642415085561303
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_026.png,0.3181341732249541,0.16897857425776558
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_027.png,0.3153615016563266,0.17424328428112668
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_028.png,0.2651193057789522,0.15280090975612137
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_029.png,0.2567865708295037,0.1542887139918089
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_030.png,0.20432840983072917,0.12493779543897433
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_031.png,0.2609063840379902,0.15750618294711852
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_032.png,0.27613833558325673,0.16513657419947253
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_033.png,0.26375717462277876,0.16221929690445128
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_034.png,0.24534738578048407,0.15858784545517923
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_035.png,0.26433255064721206,0.17040792262588114
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_036.png,0.19064097684972428,0.12198495676762273
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_037.png,0.2594946468577665,0.16583505668127493
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_038.png,0.2520770503025429,0.16291087977079113
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_039.png,0.26526599958831193,0.1654016390783872
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_040.png,0.2554071164598652,0.16151373870478697
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_041.png,0.2803193933823529,0.1698611849880436
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_042.png,0.2862024045458027,0.17891614069103734
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_043.png,0.17778676350911457,0.11639634888231794
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_044.png,0.21180183560240506,0.13941361622045814
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_045.png,0.25455385095932903,0.1562724327389364
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_046.png,0.2754355636297488,0.16388192529670934
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_047.png,0.25660873113894,0.15928553748514082
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_048.png,0.23397001378676469,0.15100452185287153
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN032/TRAIN032_049.png,0.17667807784734985,0.1304850928341744
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_001.png,0.24600381290211398,0.1888936564334837
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_002.png,0.2480891807406556,0.18832510374050088
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_003.png,0.24498539344937195,0.1829955053581056
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_004.png,0.2538570030062806,0.19354326368924424
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_005.png,0.24314117431640628,0.18697649689079393
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_006.png,0.22325918160232844,0.17905696711880567
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_007.png,0.22386684043734684,0.17288524203043543
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_008.png,0.22108037612017462,0.17761887764024004
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_009.png,0.20651418648514092,0.16326913991632985
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_010.png,0.23463867785883888,0.17966334297926015
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_011.png,0.19772051642922794,0.15440410912700067
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_012.png,0.24632107603783704,0.18700505167320702
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_013.png,0.22589949065563725,0.1729881445495239
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_014.png,0.2449447332643995,0.18829582328457892
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_015.png,0.22999752269071694,0.17651821372039586
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_016.png,0.23932632745481006,0.17733394672923888
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_017.png,0.21713170070274207,0.16518886654209192
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_018.png,0.2260818780637255,0.17069105625484365
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_019.png,0.218903216193704,0.16430782346230682
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_020.png,0.2317576688878676,0.17453094976153746
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_021.png,0.24389427035462616,0.17653736446083645
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_022.png,0.22610632204541972,0.16489263416699643
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_023.png,0.19738120284734986,0.14087985329942118
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_024.png,0.22033398198146445,0.16354734649714364
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_025.png,0.22826280780867034,0.16722614749697742
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_026.png,0.20135623707490807,0.15118988441413297
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_027.png,0.22760258094937197,0.16597780103870133
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_028.png,0.23098641189874386,0.16431734620519434
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_029.png,0.21960969812729783,0.15725670577592607
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_030.png,0.2371247235466452,0.16910906812068904
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_031.png,0.2320685293160233,0.16879471845174182
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_032.png,0.23229935589958636,0.16582248930315882
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_033.png,0.2431456621955423,0.16478727108839925
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_034.png,0.2526255588905484,0.1640551762847707
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_035.png,0.24618377685546874,0.15982861526286074
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_036.png,0.23891317330154715,0.1545853842192661
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_037.png,0.24453086105047492,0.15962538825898176
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_038.png,0.2403739480411305,0.15770561438971348
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_039.png,0.2510789459826899,0.1653862966183836
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_040.png,0.2510010663200827,0.17259843202328137
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_041.png,0.2631603764552696,0.17425933639030072
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_042.png,0.26753186992570466,0.17451291142690703
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_043.png,0.24573352290134803,0.164496415986367
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_044.png,0.2538881788066789,0.17039252388648507
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_045.png,0.25407397700291057,0.17140921129168477
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_046.png,0.2736673691693474,0.19312875957422931
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_047.png,0.2283719829484528,0.1726621516815179
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_048.png,0.2398354324640012,0.17484942556861702
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN042/TRAIN042_049.png,0.24514791451248472,0.1757919429440375
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_001.png,0.21625877829159007,0.19660825691612324
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_002.png,0.20071198706533394,0.176720206544729
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_003.png,0.20586194805070465,0.17592343227798135
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_004.png,0.19998973771637568,0.17505758492508258
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_005.png,0.2181769875919118,0.17577487097580863
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_006.png,0.22751162659888172,0.1821736530394678
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_007.png,0.22923721612668502,0.17585891674869444
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_008.png,0.2334094477634804,0.16270601333530138
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_009.png,0.24141633276845892,0.15842725865133422
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_010.png,0.2912290386125153,0.18264083156390784
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_011.png,0.2821824017693015,0.1672785238293917
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_012.png,0.27566890342562805,0.16698519610954313
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_013.png,0.301261183794807,0.18227847463583646
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_014.png,0.311825621361826,0.1927693559736173
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_015.png,0.3010964487113205,0.17258912084698216
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_016.png,0.29293245801738665,0.1669505541137974
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_017.png,0.24993639179304536,0.14752909566405698
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_018.png,0.22679610906862746,0.1456771134537518
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_019.png,0.23139492857689953,0.14965295581820814
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_020.png,0.2894400802313113,0.17622658570841593
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_021.png,0.27919909907322304,0.17120169537931926
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_022.png,0.2506172928155637,0.152970585869421
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_023.png,0.26754021738089767,0.15817911943818105
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_024.png,0.31973918839996934,0.17720368378439466
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_025.png,0.3208423689299939,0.1695832434707934
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_026.png,0.3275832830690871,0.18159539803002092
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_027.png,0.3172329472560509,0.1835893663443929
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_028.png,0.2276028502221201,0.14288889431861923
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_029.png,0.2514034196442249,0.14970336893051225
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_030.png,0.29355872659122245,0.1732839374273452
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_031.png,0.325587553136489,0.18924578761725747
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_032.png,0.3015959795783548,0.17766273640496663
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_033.png,0.27770747764437803,0.16974438875697814
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_034.png,0.303421828326057,0.18613068388117165
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_035.png,0.32200703340418196,0.2005942495087853
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_036.png,0.30734139236749386,0.1861731570570642
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_037.png,0.31069075640510113,0.1909600221257221
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_038.png,0.3042918485753677,0.1979421178548035
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_039.png,0.29836024864047184,0.19163243409424177
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_040.png,0.2659343345492494,0.17576864290163327
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_041.png,0.2606516220990349,0.17066121699192652
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_042.png,0.2551700966030944,0.17631582192130665
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_043.png,0.24679107666015626,0.17720869630836156
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_044.png,0.2732388664694394,0.18495131093868572
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_045.png,0.24425377939261642,0.16878516238062688
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_046.png,0.249282029095818,0.16823060306687276
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_047.png,0.25541304046032476,0.1749624321369322
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_048.png,0.2503775203929228,0.17239965964490445
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN044/TRAIN044_049.png,0.2570260739793965,0.17983395085806375
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_001.png,0.24658152262369792,0.1956386787993633
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_002.png,0.23332570393880206,0.18394352047321919
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_003.png,0.2068958357268689,0.16736628162133904
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_004.png,0.22356247247434127,0.1780817249179932
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_005.png,0.24054430793313414,0.19099757504426132
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_006.png,0.22439231124578735,0.18360141645336397
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_007.png,0.22429244097541362,0.18119363611961495
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_008.png,0.2491113400926777,0.20411221502921362
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_009.png,0.2180842081705729,0.17899685252093603
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_010.png,0.23526210410922183,0.1947085340688835
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_011.png,0.22666913200827205,0.18216275152935876
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_012.png,0.23818245682061887,0.1881399278365895
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_013.png,0.2245416977826287,0.17616183406661226
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_014.png,0.2422334259631587,0.18947440330126453
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_015.png,0.22733704810049024,0.1793674858211503
/media/sjh/disk1T/dataset/RETOUCH_crop/train_all/img/f1/TRAIN048/TRAIN048_016.png,0.2384520885991115,0.19244945560226567
